id,ppd,jenis_sekolah,kod_sekolah,nama_sekolah,alamat,poskod,bandar,no_telefon,no_faks,emel,lokasi,kerajaan/bantuan/swasta,bil_murid,bil_guru,x,y,primary_secondary,district,parlimen,dun
465,PPD LIMBANG,SJKC,YCC5102,SEKOLAH JENIS KEBANGSAAN (CINA) YUK HIN,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,85212272,85212272,YCC5102@moe.edu.my,Luar Bandar,SBK,303,25,115.030061,4.761493,Primary,Limbang,,
466,PPD LIMBANG,SK,YBA5123,SEKOLAH KEBANGSAAN BANDAR LIMBANG,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,85213242,85213242,YBA5123@moe.edu.my,Luar Bandar,SK,193,17,115.0182,4.768066667,Primary,Limbang,P.221 Limbang,N.79 Bukit Kota
467,PPD LIMBANG,SK,YBA5110,SEKOLAH KEBANGSAAN BATU DANAU,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,TIADA,TIADA,YBA5110@moe.edu.my,Luar Bandar,SK,146,19,114.82755,4.652416667,Primary,Limbang,P.221 Limbang,N.80 Batu Danau
468,PPD LIMBANG,SK,YBA5103,SEKOLAH KEBANGSAAN BATU EMPAT,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,85214262,TIADA,YBA5103@moe.edu.my,Luar Bandar,SK,109,14,115.0146833,4.724,Primary,Limbang,P.221 Limbang,N.79 Bukit Kota
469,PPD LIMBANG,SK,YBB5114,SEKOLAH KEBANGSAAN BUKIT BATU,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,TIADA,TIADA,YBB5114@moe.edu.my,Luar Bandar,SK,126,19,114.945574,4.441655,Primary,Limbang,P.221 Limbang,N.80 Batu Danau
470,PPD LIMBANG,SK,YBA5101,SEKOLAH KEBANGSAAN BUKIT LUBA,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,TIADA,TIADA,YBA5101@moe.edu.my,Luar Bandar,SK,97,14,114.9434667,4.664533333,Primary,Limbang,P.221 Limbang,N.79 Bukit Kota
471,PPD LIMBANG,SK,YBA5109,SEKOLAH KEBANGSAAN GADONG,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,85225031,TIADA,YBA5109@moe.edu.my,Luar Bandar,SK,76,16,114.936438,4.770153,Primary,Limbang,P.221 Limbang,N.79 Bukit Kota
472,PPD LIMBANG,SK,YBA5104,SEKOLAH KEBANGSAAN KAMPUNG PAHLAWAN,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,85666985,TIADA,YBA5104@moe.edu.my,Luar Bandar,SK,106,12,115.02525,4.68765,Primary,Limbang,P.221 Limbang,N.79 Bukit Kota
473,PPD LIMBANG,SK,YBA5114,SEKOLAH KEBANGSAAN KUALA AWANG,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,TIADA,TIADA,YBA5114@moe.edu.my,Luar Bandar,SK,74,11,114.827173,4.706962,Primary,Limbang,P.221 Limbang,N.80 Batu Danau
474,PPD LIMBANG,SK,YBB5109,SEKOLAH KEBANGSAAN KUALA MEDALAM,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,TIADA,TIADA,YBB5109@moe.edu.my,Luar Bandar,SK,82,13,114.905437,4.388582,Primary,Limbang,P.221 Limbang,N.80 Batu Danau
475,PPD LIMBANG,SK,YBB5105,SEKOLAH KEBANGSAAN KUALA PENGANAN,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,TIADA,TIADA,YBB5105@moe.edu.my,Luar Bandar,SK,110,14,115.072259,4.544913,Primary,Limbang,,
476,PPD LIMBANG,SK,YBA5102,SEKOLAH KEBANGSAAN KUBONG,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,TIADA,TIADA,YBA5102@moe.edu.my,Luar Bandar,SK,52,11,115.0375833,4.63225,Primary,Limbang,,
477,PPD LIMBANG,SK,YBA5125,SEKOLAH KEBANGSAAN LIMBANG,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,85217971,85217971,YBA5125@moe.edu.my,Luar Bandar,SK,418,36,115.027376,4.781763,Primary,Limbang,P.221 Limbang,N.79 Bukit Kota
478,PPD LIMBANG,SK,YBA5111,SEKOLAH KEBANGSAAN LIMPAKI,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,85666785,TIADA,YBA5111@moe.edu.my,Luar Bandar,SK,165,18,115.0184833,4.785933333,Primary,Limbang,P.221 Limbang,N.79 Bukit Kota
479,PPD LIMBANG,SK,YBA5105,SEKOLAH KEBANGSAAN LIMPAKU PINANG,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,,,YBA5105@moe.edu.my,Luar Bandar,SK,28,9,115.019367,4.880728,Primary,Limbang,,
480,PPD LIMBANG,SK,YBB5106,SEKOLAH KEBANGSAAN LONG NAPIR,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,TIADA,TIADA,YBB5106@moe.edu.my,Luar Bandar,SK,70,14,115.141267,4.178243,Primary,Limbang,P.221 Limbang,N.80 Batu Danau
481,PPD LIMBANG,SK,YBA5121,SEKOLAH KEBANGSAAN LUBOK TEKUROK,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,TIADA,TIADA,YBA5121@moe.edu.my,Luar Bandar,SK,38,12,114.840651,4.736984,Primary,Limbang,P.221 Limbang,N.79 Bukit Kota
482,PPD LIMBANG,SK,YBB5113,SEKOLAH KEBANGSAAN MELABAN,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,TIADA,TIADA,YBB5113@moe.edu.my,Luar Bandar,SK,32,10,114.896715,4.319644,Primary,Limbang,P.221 Limbang,N.80 Batu Danau
483,PPD LIMBANG,SK,YBA5108,SEKOLAH KEBANGSAAN MELAYU PUSAT,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,85211279,85211279,YBA5108@moe.edu.my,Luar Bandar,SK,589,49,115.0082333,4.75655,Primary,Limbang,P.221 Limbang,N.79 Bukit Kota
484,PPD LIMBANG,SK,YBB5104,SEKOLAH KEBANGSAAN MENUANG,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,85210739,TIADA,YBB5104@moe.edu.my,Luar Bandar,SK,248,27,114.9209333,4.6362,Primary,Limbang,P.221 Limbang,N.80 Batu Danau
485,PPD LIMBANG,SK,YBA5117,SEKOLAH KEBANGSAAN MERAMBUT,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,TIADA,TIADA,YBA5117@moe.edu.my,Luar Bandar,SK,57,14,114.9331659,4.7142225,Primary,Limbang,P.221 Limbang,N.79 Bukit Kota
486,PPD LIMBANG,SK,YBA5122,SEKOLAH KEBANGSAAN MERITAM,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,TIADA,TIADA,YBA5122@moe.edu.my,Luar Bandar,SK,56,14,114.862715,4.738462,Primary,Limbang,P.221 Limbang,N.79 Bukit Kota
487,PPD LIMBANG,SK,YBB5103,SEKOLAH KEBANGSAAN NANGA MEDAMIT,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,85238036,TIADA,YBB5103@moe.edu.my,Luar Bandar,SK,149,21,114.916167,4.480166,Primary,Limbang,P.221 Limbang,N.80 Batu Danau
488,PPD LIMBANG,SK,YBB5107,SEKOLAH KEBANGSAAN NANGA MERIT,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,TIADA,TIADA,YBB5107@moe.edu.my,Luar Bandar,SK,43,12,114.947636,4.535312,Primary,Limbang,P.221 Limbang,N.80 Batu Danau
489,PPD LIMBANG,SK,YBA5116,SEKOLAH KEBANGSAAN PENGKALAN JAWA,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,TIADA,TIADA,YBA5116@moe.edu.my,Luar Bandar,SK,84,13,114.84295,4.627142,Primary,Limbang,P.221 Limbang,N.80 Batu Danau
490,PPD LIMBANG,SK,YCB5102,SEKOLAH KEBANGSAAN R C KUBONG,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG,TINGKAT 1 WISMA PERSEKUTUAN, JALAN MUHIBBAH",98700,LIMBANG,TIADA,TIADA,YCB5102@moe.edu.my,Luar Bandar,SBK,114,11,115.0125667,4.646633333,Primary,Limbang,P.221 Limbang,N.79 Bukit Kota
491,PPD LIMBANG,SK,YCB5101,SEKOLAH KEBANGSAAN ST EDMUND,PETI SURAT NO.189,98700,LIMBANG,85211471,85211471,YCB5101@moe.edu.my,Luar Bandar,SBK,410,33,115.0021333,4.741016667,Primary,Limbang,P.221 Limbang,N.79 Bukit Kota
492,PPD LIMBANG,SK,YBA5113,SEKOLAH KEBANGSAAN SUNGAI POYAN,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98700,LIMBANG,85217507,85217507,YBA5113@moe.edu.my,Luar Bandar,SK,200,18,114.990282,4.724519,Primary,Limbang,P.221 Limbang,N.79 Bukit Kota
493,PPD LIMBANG,SK,YBA5120,SEKOLAH KEBANGSAAN TANJONG,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,85225133,TIADA,YBA5120@moe.edu.my,Luar Bandar,SK,111,14,114.884173,4.617653,Primary,Limbang,P.221 Limbang,N.80 Batu Danau
494,PPD LIMBANG,SK,YBA5107,SEKOLAH KEBANGSAAN TEDUNGAN (BAMBANGAN),"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,85214742,TIADA,YBA5107@moe.edu.my,Luar Bandar,SK,139,16,114.8025667,4.732416667,Primary,Limbang,P.221 Limbang,N.79 Bukit Kota
495,PPD LIMBANG,SK,YBA5112,SEKOLAH KEBANGSAAN TELAHAK,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,TIADA,TIADA,YBA5112@moe.edu.my,Luar Bandar,SK,93,14,114.8744228,4.7759345,Primary,Limbang,P.221 Limbang,N.79 Bukit Kota
496,PPD LIMBANG,SK,YBA5118,SEKOLAH KEBANGSAAN TIGA KAMPUNG,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,85666220,TIADA,YBA5118@moe.edu.my,Luar Bandar,SK,32,11,114.9061111,4.7786111,Primary,Limbang,P.221 Limbang,N.79 Bukit Kota
497,PPD LIMBANG,SK,YBB5102,SEKOLAH KEBANGSAAN UKONG,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,TIADA,TIADA,YBB5102@moe.edu.my,Luar Bandar,SK,65,12,114.857432,4.549984,Primary,Limbang,P.221 Limbang,N.80 Batu Danau
498,PPD LIMBANG,SK,YBB5112,SEKOLAH KEBANGSAAN ULU LUBAI,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH",98707,LIMBANG,,,YBB5112@moe.edu.my,Luar Bandar,SK,17,12,114.976844,4.546239,Primary,Limbang,P.221 Limbang,N.80 Batu Danau
499,PPD LUBOK ANTU,SJKC,YCC2301,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA ENGKILILI,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95900,LUBOK ANTU,83563321,83563321,YCC2301@moe.edu.my,Luar Bandar,SBK,242,27,111.667181,1.140707,Primary,Lubok Antu,P.203 Lubok Antu,N.33 Engkilili
500,PPD LUBOK ANTU,SK,YBB2310,SEKOLAH KEBANGSAAN BASI,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95900,LUBOK ANTU,TIADA,TIADA,YBB2310@moe.edu.my,Luar Bandar,SK,48,11,111.580282,1.193364,Primary,Lubok Antu,P.203 Lubok Antu,N.33 Engkilili
501,PPD LUBOK ANTU,SK,YBA2301,SEKOLAH KEBANGSAAN BATANG AI,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95900,LUBOK ANTU,TIADA,TIADA,YBA2301@moe.edu.my,Luar Bandar,SK,315,27,111.838496,1.107776,Primary,Lubok Antu,P.203 Lubok Antu,N.34 Batang Ai
502,PPD LUBOK ANTU,SK,YBB2320,SEKOLAH KEBANGSAAN EMPLAM,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95900,LUBOK ANTU,TIADA,TIADA,YBB2320@moe.edu.my,Luar Bandar,SK,24,11,111.624092,1.179504,Primary,Lubok Antu,P.203 Lubok Antu,N.33 Engkilili
503,PPD LUBOK ANTU,SK,YBB2301,SEKOLAH KEBANGSAAN ENGKILILI NO. 1,JALAN SELINDONG,95800,ENGKILILI,83563146,83563146,YBB2301@moe.edu.my,Luar Bandar,SK,106,17,111.669225,1.134484,Primary,Lubok Antu,P.203 Lubok Antu,N.33 Engkilili
504,PPD LUBOK ANTU,SK,YBB2319,SEKOLAH KEBANGSAAN ENGKILILI NO.2,"SUNGAI KERUH, ENGKILILI",95800,ENGKILILI,TIADA,TIADA,YBB2319@moe.edu.my,Luar Bandar,SK,110,15,111.633726,1.13111,Primary,Lubok Antu,P.203 Lubok Antu,N.34 Batang Ai
505,PPD LUBOK ANTU,SK,YBB2304,SEKOLAH KEBANGSAAN IJOK,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95900,LUBOK ANTU,TIADA,TIADA,YBB2304@moe.edu.my,Luar Bandar,SK,33,12,111.53853,1.20498,Primary,Lubok Antu,P.203 Lubok Antu,N.33 Engkilili
506,PPD LUBOK ANTU,SK,YBB2132,SEKOLAH KEBANGSAAN KEM SKRANG,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95900,LUBOK ANTU,TIADA,TIADA,YBB2132@moe.edu.my,Luar Bandar,SK,122,15,111.6274333,1.281416667,Primary,Lubok Antu,P.203 Lubok Antu,N.33 Engkilili
507,PPD LUBOK ANTU,SK,YBB2302,SEKOLAH KEBANGSAAN LUBOK ANTU,OFF JALAN TEMENGGONG SIMPI,95900,LUBOK ANTU,83584175,83584176,YBB2302@moe.edu.my,Luar Bandar,SK,380,35,111.833562,1.04125,Primary,Lubok Antu,P.203 Lubok Antu,N.34 Batang Ai
508,PPD LUBOK ANTU,SK,YBB2305,SEKOLAH KEBANGSAAN MELABAN,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95900,LUBOK ANTU,TIADA,TIADA,YBB2305@moe.edu.my,Luar Bandar,SK,76,14,111.766824,1.054333,Primary,Lubok Antu,P.203 Lubok Antu,N.34 Batang Ai
509,PPD LUBOK ANTU,SK,YBB2318,SEKOLAH KEBANGSAAN MERBONG,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95900,LUBOK ANTU,TIADA,TIADA,YBB2318@moe.edu.my,Luar Bandar,SK,41,12,111.695609,1.12727,Primary,Lubok Antu,P.203 Lubok Antu,N.34 Batang Ai
510,PPD LUBOK ANTU,SK,YBB2311,SEKOLAH KEBANGSAAN NANGA AUP,P.O BOX 739,95800,ENGKILILI,TIADA,TIADA,YBB2311@moe.edu.my,Luar Bandar,SK,21,8,111.706126,1.068547,Primary,Lubok Antu,P.203 Lubok Antu,N.34 Batang Ai
511,PPD LUBOK ANTU,SK,YBB2317,SEKOLAH KEBANGSAAN NANGA KESIT,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95900,LUBOK ANTU,TIADA,TIADA,YBB2317@moe.edu.my,Luar Bandar,SK,123,15,111.783112,1.232751,Primary,Lubok Antu,P.203 Lubok Antu,N.34 Batang Ai
512,PPD LUBOK ANTU,SK,YBB2306,SEKOLAH KEBANGSAAN NANGA KUMPANG,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95800,ENGKILILI,TIADA,TIADA,YBB2306@moe.edu.my,Luar Bandar,SK,56,11,111.727931,1.10003,Primary,Lubok Antu,P.203 Lubok Antu,N.34 Batang Ai
513,PPD LUBOK ANTU,SK,YBB2123,SEKOLAH KEBANGSAAN NANGA TEBAT,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95900,LUBOK ANTU,TIADA,TIADA,YBB2123@moe.edu.my,Luar Bandar,SK,35,11,111.704049,1.364332,Primary,Lubok Antu,P.203 Lubok Antu,N.33 Engkilili
514,PPD LUBOK ANTU,SK,YBB2308,SEKOLAH KEBANGSAAN NANGA TIBU,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95900,LUBOK ANTU,TIADA,TIADA,YBB2308@moe.edu.my,Luar Bandar,SK,82,12,111.938142,1.302272,Primary,Lubok Antu,P.203 Lubok Antu,N.34 Batang Ai
515,PPD LUBOK ANTU,SK,YBA2302,SEKOLAH KEBANGSAAN NG DELOK,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95900,LUBOK ANTU,TIADA,TIADA,YBA2302@moe.edu.my,Luar Bandar,SK,38,10,112.034687,1.237808,Primary,Lubok Antu,P.203 Lubok Antu,N.34 Batang Ai
516,PPD LUBOK ANTU,SK,YBB2129,SEKOLAH KEBANGSAAN NG ENTALAU,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95900,LUBOK ANTU,TIADA,TIADA,YBB2129@moe.edu.my,Luar Bandar,SK,31,10,111.789992,1.456524,Primary,Lubok Antu,P.203 Lubok Antu,N.33 Engkilili
517,PPD LUBOK ANTU,SK,YBB2125,SEKOLAH KEBANGSAAN NG MENJUAU,D/A PPD LUBOK ANTU,95900,LUBOK ANTU,TIADA,TIADA,YBB2125@moe.edu.my,Luar Bandar,SK,35,13,111.827181,1.554103,Primary,Lubok Antu,P.203 Lubok Antu,N.33 Engkilili
518,PPD LUBOK ANTU,SK,YBB2321,SEKOLAH KEBANGSAAN NG MENYEBAT,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95900,LUBOK ANTU,TIADA,TIADA,YBB2321@moe.edu.my,Luar Bandar,SK,66,13,111.823525,1.292029,Primary,Lubok Antu,P.203 Lubok Antu,N.34 Batang Ai
519,PPD LUBOK ANTU,SK,YBB2303,SEKOLAH KEBANGSAAN RIDAN,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTUÂ ,95900,LUBOK ANTU,TIADA,TIADA,YBB2303@moe.edu.my,Luar Bandar,SK,123,14,111.722245,1.219476,Primary,Lubok Antu,P.203 Lubok Antu,N.33 Engkilili
520,PPD LUBOK ANTU,SK,YBB2323,SEKOLAH KEBANGSAAN SAN SEMANJU,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95900,LUBOK ANTU,TIADA,TIADA,YBB2323@moe.edu.my,Luar Bandar,SK,101,14,111.709,1.235,Primary,Lubok Antu,P.203 Lubok Antu,N.33 Engkilili
521,PPD LUBOK ANTU,SK,YBB2313,SEKOLAH KEBANGSAAN SBANGKI,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTUÂ ,95900,LUBOK ANTUÂ ,TIADA,TIADA,YBB2313@moe.edu.my,Luar Bandar,SK,90,13,111.78797,1.14498,Primary,Lubok Antu,P.203 Lubok Antu,N.34 Batang Ai
522,PPD LUBOK ANTU,SK,YBB2312,SEKOLAH KEBANGSAAN SKAROK,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95900,LUBOK ANTU,TIADA,TIADA,YBB2312@moe.edu.my,Luar Bandar,SK,77,14,111.865851,1.122065,Primary,Lubok Antu,P.203 Lubok Antu,N.34 Batang Ai
523,PPD LUBOK ANTU,SK,YBB2324,SEKOLAH KEBANGSAAN STENGIN/SEDARAT,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95900,LUBOK ANTUÂ ,TIADA,TIADA,YBB2324@moe.edu.my,Luar Bandar,SK,57,12,111.675162,1.201,Primary,Lubok Antu,P.203 Lubok Antu,N.33 Engkilili
524,PPD LUBOK ANTU,SK,YBB2120,SEKOLAH KEBANGSAAN TABUT,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95900,LUBOK ANTU,TIADA,TIADA,YBB2120@moe.edu.my,Luar Bandar,SK,13,9,111.583,1.25432,Primary,Lubok Antu,P.203 Lubok Antu,N.33 Engkilili
525,PPD LUBOK ANTU,SK,YBB2325,SEKOLAH KEBANGSAAN ULU ENGKARI,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95900,LUBOK ANTU,TIADA,TIADA,YBB2325@moe.edu.my,Luar Bandar,SK,20,11,111.978786,1.383046,Primary,Lubok Antu,P.203 Lubok Antu,N.34 Batang Ai
526,PPD LUBOK ANTU,SK,YBB2322,SEKOLAH KEBANGSAAN ULU LEMANAK,D/A PEJABAT PENDIDIKAN DAERAH LUBOK ANTU,95900,LUBOK ANTU,TIADA,TIADA,skululemanak@gmail.com,Luar Bandar,SK,48,12,111.834675,1.366991,Primary,Lubok Antu,P.203 Lubok Antu,N.34 Batang Ai
527,PPD LUNDU,SJKC,YCC1402,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA LUNDU,D/A PEJABAT PENDIDIKAN DAERAH LUNDU,94500,LUNDU,82735020,82735020,YCC1402@moe.edu.my,Luar Bandar,SBK,421,29,109.8523167,1.673,Primary,Lundu,P.193 Santubong,N.03 Tanjong Datu
528,PPD LUNDU,SJKC,YCC1401,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA SEMATAN,D/A PEJABAT PENDIDIKAN DAERAH LUNDU,94500,LUNDU,82711861,TIADA,YCC1401@moe.edu.my,Luar Bandar,SBK,112,16,109.7778167,1.80475,Primary,Lundu,P.193 Santubong,N.03 Tanjong Datu
529,PPD LUNDU,SJKC,YCC1404,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA SERAYAN/SELARAT,D/A PEJABAT PENDIDIKAN DAERAH LUNDU,94500,LUNDU,TIADA,TIADA,YCC1404@moe.edu.my,Luar Bandar,SBK,54,12,109.77835,1.73735,Primary,Lundu,P.192 Mas Gading,N.01 Opar
530,PPD LUNDU,SK,YBB1410,SEKOLAH KEBANGSAAN BIAWAK,D/A PEJABAT PENDIDIKAN DAERAH LUNDU,94500,LUNDU,82734161,TIADA,YBB1410@moe.edu.my,Luar Bandar,SK,129,17,109.6893667,1.6314,Primary,Lundu,P.192 Mas Gading,N.01 Opar
531,PPD LUNDU,SK,YBB1422,SEKOLAH KEBANGSAAN BOKAH,D/A PEJABAT PENDIDIKAN DAERAH LUNDU,94500,LUNDU,TIADA,TIADA,YBB1422@moe.edu.my,Luar Bandar,SK,87,13,109.92335,1.489733333,Primary,Lundu,P.192 Mas Gading,N.01 Opar
532,PPD LUNDU,SK,YBE1401,SEKOLAH KEBANGSAAN BUMIPUTERA,D/A PEJABAT PENDIDIKAN DAERAH LUNDU,94500,LUNDU,82735136,82734186,YBE1401@moe.edu.my,Luar Bandar,SK,433,44,109.853433,1.674383,Primary,Lundu,P.193 Santubong,N.03 Tanjong Datu
533,PPD LUNDU,SK,YCB1401,SEKOLAH KEBANGSAAN HOLY NAME,D/A PEJABAT PENDIDIKAN DAERAH LUNDU,94500,LUNDU,TIADA,TIADA,YCB1401@moe.edu.my,Luar Bandar,SBK,153,16,109.7892,1.655516667,Primary,Lundu,P.192 Mas Gading,N.01 Opar
534,PPD LUNDU,SK,YBB1407,SEKOLAH KEBANGSAAN JANGKAR,D/A PEJABAT PENDIDIKAN DAERAH LUNDU,94500,LUNDU,TIADA,TIADA,YBB1407@moe.edu.my,Luar Bandar,SK,121,15,109.7265333,1.663083333,Primary,Lundu,P.192 Mas Gading,N.01 Opar
535,PPD LUNDU,SK,YBB1418,SEKOLAH KEBANGSAAN KENDAIE,D/A PEJABAT PENDIDIKAN DAERAH LUNDU,94500,LUNDU,TIADA,TIADA,YBB1418@moe.edu.my,Luar Bandar,SK,64,13,109.7758833,1.5559833,Primary,Lundu,P.192 Mas Gading,N.01 Opar
536,PPD LUNDU,SK,YBB1406,SEKOLAH KEBANGSAAN LEBAI MENTALI,D/A PEJABAT PENDIDIKAN DAERAH LUNDU,94500,LUNDU,82735720,TIADA,YBB1406@moe.edu.my,Luar Bandar,SK,83,12,109.8640667,1.711166667,Primary,Lundu,P.193 Santubong,N.03 Tanjong Datu
537,PPD LUNDU,SK,YBB1411,SEKOLAH KEBANGSAAN PAON/TEMAGA,D/A PEJABAT PENDIDIKAN DAERAH LUNDU,94500,LUNDU,TIADA,TIADA,YBB1411@moe.edu.my,Luar Bandar,SK,64,14,109.75345,1.76115,Primary,Lundu,P.192 Mas Gading,N.01 Opar
538,PPD LUNDU,SK,YBB1414,SEKOLAH KEBANGSAAN PASIR TENGAH,KAMPUNG PASIR TENGAH,94500,LUNDU,,,YBB1414@moe.edu.my,Luar Bandar,SK,64,13,109.722202,1.610358,Primary,Lundu,P.192 Mas Gading,N.01 Opar
539,PPD LUNDU,SK,YBB1402,SEKOLAH KEBANGSAAN PUEH,D/A PEJABAT PENDIDIKAN DAERAH LUNDU,94500,LUNDU,TIADA,TIADA,YBB1402@moe.edu.my,Luar Bandar,SK,128,16,109.7043667,1.833616667,Primary,Lundu,P.193 Santubong,N.03 Tanjong Datu
